777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
7.0,1.364841292,7.660047790940543,1.0,5.7227476214991455,-14.878443056866471,-11.287409747805363,1.0259173949417701,-2.824480688717103,0.0009912521630140966,0.1,-1.1132077647695144
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
11.0,1.414118916,7.325350264971786,1.0,10.445610402223643,-14.805871947728674,-11.987782591699021,2.3759386364370316,-3.8083815947588344,0.0006312095118832118,0.0883942574797687,-0.7481579687580086
12.0,1.293530834,8.057491648721918,0.0,8.329027694813428,-14.999980500000001,-11.548677670924942,0.9939115,-4.138675881850153,1.0e-5,0.1,-1.5729734999999998
13.0,1.147907583,7.957441076746353,1.0,5.098974929968618,-7.676541387394725,-13.93146252334542,2.7200184761109742,-2.4268814591747803,0.001,0.01955199743865529,-0.7561056567064771
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
21.0,1.158272375,8.05393946683706,1.0,8.563674733062909,-13.551837552672879,-10.124450442337904,1.2078190820843315,-2.2093017365309775,7.007243174243362e-5,0.06698240258831968,-1.363747105837411
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
24.0,1.346614042,8.061653338003236,0.0,9.048831872443005,-14.999980500000001,-8.669050651579992,0.9939115,-3.74959534642975,1.0e-5,0.1,-1.5729734999999998
25.0,5.487653375,6.084277600466557,0.0,7.839086806273296,-9.816275501838659,-7.993752478016001,2.218468292505054,-1.4577384975617436,0.00024279627746711632,0.09999993468810553,-1.1090882720098068
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
30.0,3.421489667,7.019575769135341,1.0,7.511230519538945,-7.8941575814456915,-9.334552929897065,1.7360671434510662,-1.572265427962087,0.0009967278478106624,0.021556167278706143,-0.5546982211057173
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
38.0,1.456787625,6.436681977670536,1.0,7.4645139706930665,-7.152683425796552,-11.503839122452261,1.9815141323659093,-3.3787400495871864,1.644237244537834e-5,-0.004296805595340328,-0.9144161560906036
777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0
